year,month,country,area,was_fatal,was_provoked,species
1934,3.0,AUSTRALIA,New South Wales,0.0,1.0,mako
1934,2.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1934,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1934,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1933,11.0,AUSTRALIA,Torres Strait,1.0,0.0,tiger
1933,11.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1933,10.0,AUSTRALIA,Queensland,0.0,0.0,
1933,8.0,USA,California,0.0,1.0,blue
1933,8.0,USA,South Carolina,0.0,0.0,
1933,8.0,USA,Connecticut,0.0,0.0,
1933,7.0,USA,California,0.0,0.0,tiger
1933,7.0,AUSTRALIA,Western Australia,0.0,0.0,
1933,6.0,USA,South Carolina,0.0,0.0,lemon
1933,6.0,USA,South Carolina,0.0,0.0,
1933,5.0,AUSTRALIA,Queensland,0.0,1.0,
1933,6.0,AUSTRALIA,Queensland,0.0,0.0,
1933,4.0,USA,Florida,1.0,0.0,bull
1933,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1933,2.0,AUSTRALIA,Torres Strait,0.0,0.0,
1933,2.0,AUSTRALIA,South Australia,0.0,0.0,
1933,2.0,AUSTRALIA,South Australia,0.0,1.0,blue
1933,1.0,AUSTRALIA,Queensland,1.0,0.0,
1932,12.0,AUSTRALIA,Northern Territory,0.0,0.0,
1932,10.0,AUSTRALIA,New South Wales,0.0,0.0,nurse
1932,8.0,AUSTRALIA,New South Wales,0.0,1.0,
1932,8.0,AUSTRALIA,New South Wales,0.0,1.0,
1932,8.0,USA,New Jersey,0.0,1.0,
1932,8.0,AUSTRALIA,Torres Strait,0.0,0.0,
1932,6.0,USA,New Jersey,0.0,1.0,dog
1932,6.0,USA,New Jersey,0.0,1.0,
1932,5.0,AUSTRALIA,Torres Strait,1.0,0.0,
1932,5.0,AUSTRALIA,Torres Strait,0.0,0.0,
1932,2.0,USA,Hawaii,0.0,0.0,
1932,2.0,AUSTRALIA,Queensland,0.0,0.0,
1932,1.0,AUSTRALIA,Queensland,0.0,0.0,
1932,1.0,AUSTRALIA,Victoria,,0.0,nurse
1931,11.0,AUSTRALIA,Torres Strait,0.0,0.0,
1931,9.0,USA,Florida,0.0,0.0,
1931,9.0,USA,Florida,0.0,0.0,hammerhead
1931,8.0,USA,New Jersey,0.0,0.0,
1931,8.0,USA,Texas,0.0,0.0,
1931,8.0,USA,New Jersey,0.0,0.0,
1931,8.0,AUSTRALIA,Queensland,1.0,0.0,
1931,7.0,USA,New Jersey,0.0,0.0,
1931,6.0,USA,Hawaii,0.0,0.0,
1931,6.0,USA,Hawaii,0.0,1.0,tiger
1931,6.0,USA,Florida,0.0,0.0,
1931,5.0,AUSTRALIA,New South Wales,0.0,0.0,
1931,3.0,AUSTRALIA,Queensland,1.0,0.0,
1931,3.0,AUSTRALIA,South Australia,0.0,1.0,
1931,1.0,AUSTRALIA,Torres Strait,0.0,0.0,
1931,1.0,AUSTRALIA,Torres Strait,0.0,0.0,
1931,1.0,AUSTRALIA,Queensland,0.0,0.0,
1930,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1930,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1930,12.0,AUSTRALIA,Victoria,0.0,0.0,
1930,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1930,11.0,AUSTRALIA,Queensland,0.0,0.0,
1930,8.0,AUSTRALIA,Western Australia,0.0,0.0,
1930,8.0,USA,Florida,0.0,0.0,
1930,7.0,USA,Florida,0.0,0.0,tiger
1930,6.0,AUSTRALIA,Torres Strait,1.0,0.0,
1930,5.0,USA,Texas,0.0,0.0,
1930,3.0,USA,Florida,0.0,0.0,
1930,2.0,AUSTRALIA,Torres Strait,0.0,0.0,
1930,2.0,AUSTRALIA,Victoria,1.0,0.0,white
1930,2.0,AUSTRALIA,Western Australia,0.0,1.0,
1929,12.0,AUSTRALIA,New South Wales,1.0,0.0,tiger
1929,12.0,AUSTRALIA,Torres Strait,0.0,0.0,
1929,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1929,12.0,AUSTRALIA,Torres Strait,0.0,0.0,
1929,12.0,AUSTRALIA,Queensland,1.0,0.0,
1929,10.0,AUSTRALIA,Torres Strait,0.0,0.0,
1929,9.0,AUSTRALIA,Queensland,1.0,0.0,
1929,8.0,USA,South Carolina,0.0,0.0,
1929,6.0,USA,Florida,0.0,1.0,
1929,5.0,AUSTRALIA,Torres Strait,0.0,0.0,
1929,4.0,AUSTRALIA,Queensland,0.0,0.0,
1929,4.0,AUSTRALIA,Queensland,0.0,0.0,
1929,4.0,AUSTRALIA,Queensland,0.0,1.0,nurse
1929,4.0,AUSTRALIA,Torres Strait,1.0,0.0,
1929,4.0,AUSTRALIA,Torres Strait,1.0,0.0,
1929,3.0,USA,Florida,0.0,0.0,
1929,3.0,AUSTRALIA,Torres Strait,1.0,0.0,
1929,3.0,AUSTRALIA,South Australia,0.0,0.0,dog
1929,3.0,AUSTRALIA,South Australia,0.0,0.0,dog
1929,2.0,AUSTRALIA,New South Wales,1.0,0.0,
1929,2.0,AUSTRALIA,Western Australia,0.0,0.0,
1929,2.0,AUSTRALIA,New South Wales,1.0,0.0,galapagos
1929,1.0,AUSTRALIA,Queensland,1.0,0.0,
1929,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1929,,AUSTRALIA,South Australia,0.0,1.0,dog
1929,,USA,Florida,0.0,1.0,
1929,,AUSTRALIA,New South Wales,0.0,0.0,
1929,,USA,Florida,0.0,0.0,
1928,12.0,AUSTRALIA,,0.0,0.0,
1928,11.0,USA,New Jersey,0.0,1.0,
1928,11.0,USA,Virginia,1.0,,
1928,9.0,USA,Texas,0.0,0.0,
1928,7.0,AUSTRALIA,,0.0,0.0,
1928,6.0,USA,Florida,0.0,0.0,
1928,4.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1928,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1928,4.0,AUSTRALIA,Queensland,0.0,0.0,
1928,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1928,3.0,AUSTRALIA,Queensland,0.0,0.0,
1928,2.0,AUSTRALIA,Torres Strait,1.0,0.0,
1928,1.0,AUSTRALIA,Torres Strait,1.0,0.0,
1927,11.0,AUSTRALIA,New South Wales,1.0,,
1927,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1927,7.0,AUSTRALIA,New South Wales,0.0,0.0,
1927,5.0,AUSTRALIA,Queensland,1.0,0.0,
1927,4.0,AUSTRALIA,Torres Strait,0.0,0.0,
1927,4.0,AUSTRALIA,Queensland,0.0,0.0,
1927,3.0,AUSTRALIA,New South Wales,0.0,0.0,nurse
1927,2.0,AUSTRALIA,Queensland,0.0,0.0,
1927,1.0,USA,California,0.0,0.0,
1927,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1927,,AUSTRALIA,New South Wales,1.0,0.0,
1927,,AUSTRALIA,Torres Strait,0.0,0.0,
1926,12.0,AUSTRALIA,Torres Strait,1.0,0.0,
1926,11.0,AUSTRALIA,Torres Strait,0.0,0.0,
1926,10.0,AUSTRALIA,New South Wales,0.0,0.0,nurse
1926,8.0,USA,New Jersey,1.0,0.0,
1926,7.0,USA,New Jersey,0.0,0.0,
1926,7.0,USA,California,0.0,0.0,white
1926,5.0,USA,Hawaii,1.0,0.0,white
1926,4.0,USA,Hawaii,0.0,0.0,
1926,3.0,AUSTRALIA,South Australia,1.0,0.0,white
1926,1.0,AUSTRALIA,Victoria,0.0,0.0,
1925,11.0,AUSTRALIA,Western Australia,1.0,0.0,tiger
1925,11.0,USA,Puerto Rico,0.0,0.0,
1925,11.0,USA,Puerto Rico,0.0,0.0,
1925,8.0,USA,South Carolina,0.0,0.0,
1925,5.0,USA,Puerto Rico,0.0,0.0,
1925,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1925,3.0,AUSTRALIA,New South Wales,1.0,0.0,
1925,1.0,USA,Florida,0.0,0.0,
1924,11.0,USA,Puerto Rico,1.0,0.0,
1924,10.0,AUSTRALIA,Victoria,0.0,0.0,
1924,7.0,USA,South Carolina,0.0,0.0,mako
1924,7.0,USA,California,0.0,0.0,
1924,6.0,USA,Florida,0.0,1.0,
1924,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1924,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1924,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1923,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1923,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1923,11.0,AUSTRALIA,Western Australia,1.0,0.0,
1923,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1923,10.0,AUSTRALIA,Torres Strait,0.0,0.0,
1923,7.0,AUSTRALIA,Queensland,0.0,0.0,
1923,6.0,AUSTRALIA,New South Wales,1.0,0.0,
1923,5.0,AUSTRALIA,Western Australia,0.0,0.0,
1923,5.0,AUSTRALIA,Queensland,1.0,0.0,
1923,3.0,AUSTRALIA,Queensland,0.0,0.0,
1923,2.0,USA,Puerto Rico,0.0,0.0,
1923,1.0,AUSTRALIA,Western Australia,1.0,0.0,
1923,,USA,New Jersey,0.0,0.0,
1923,,USA,New Jersey,0.0,1.0,
1922,,USA,New Jersey,0.0,1.0,
1922,12.0,USA,Puerto Rico,1.0,0.0,
1922,12.0,AUSTRALIA,Queensland,1.0,0.0,
1922,9.0,USA,Hawaii,0.0,0.0,
1922,9.0,USA,Massachusetts,0.0,0.0,
1922,7.0,USA,Florida,0.0,0.0,
1922,6.0,USA,Florida,1.0,0.0,
1922,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1922,3.0,AUSTRALIA,New South Wales,1.0,0.0,white
1922,2.0,AUSTRALIA,New South Wales,1.0,0.0,white
1922,1.0,AUSTRALIA,Queensland,1.0,0.0,
1922,1.0,AUSTRALIA,New South Wales,0.0,0.0,nurse
1922,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1921,12.0,AUSTRALIA,Queensland,0.0,0.0,
1921,11.0,AUSTRALIA,Queensland,1.0,0.0,
1921,11.0,AUSTRALIA,Queensland,0.0,0.0,
1921,10.0,AUSTRALIA,Queensland,0.0,0.0,
1921,10.0,AUSTRALIA,Queensland,1.0,0.0,
1921,8.0,AUSTRALIA,Torres Strait,0.0,0.0,
1920,11.0,AUSTRALIA,Western Australia,0.0,0.0,
1920,11.0,AUSTRALIA,Western Australia,0.0,0.0,dog
1920,7.0,AUSTRALIA,Torres Strait,0.0,0.0,
1920,6.0,USA,Florida,0.0,0.0,
1920,3.0,AUSTRALIA,Queensland,0.0,0.0,
1920,1.0,AUSTRALIA,Torres Strait,0.0,0.0,
1920,1.0,AUSTRALIA,Torres Strait,1.0,0.0,
1920,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1919,12.0,AUSTRALIA,Queensland,0.0,0.0,
1919,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1919,11.0,AUSTRALIA,Northern Territory,0.0,0.0,
1919,8.0,USA,Florida,0.0,0.0,
1919,5.0,USA,South Carolina,0.0,0.0,
1919,4.0,USA,Florida,1.0,0.0,
1919,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1919,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1919,1.0,AUSTRALIA,Queensland,1.0,0.0,
1919,,USA,Florida,0.0,0.0,
1918,11.0,USA,Hawaii,1.0,0.0,
1918,9.0,AUSTRALIA,Queensland,1.0,0.0,
1918,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1918,,AUSTRALIA,Queensland,0.0,0.0,
1917,12.0,AUSTRALIA,Western Australia,0.0,0.0,
1917,9.0,USA,New Jersey,0.0,0.0,
1917,9.0,USA,Hawaii,0.0,1.0,
1917,7.0,USA,Florida,1.0,0.0,
1917,6.0,USA,South Carolina,0.0,0.0,
1916,12.0,AUSTRALIA,Queensland,0.0,0.0,
1916,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1916,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1916,11.0,AUSTRALIA,Queensland,1.0,0.0,
1916,11.0,AUSTRALIA,Queensland,1.0,0.0,
1916,10.0,USA,Florida,1.0,1.0,
1916,8.0,USA,Louisiana,0.0,0.0,
1916,7.0,USA,North Carolina,0.0,0.0,
1916,7.0,USA,New York,0.0,0.0,
1916,7.0,USA,New Jersey,0.0,0.0,
1916,7.0,USA,New Jersey,1.0,0.0,
1916,7.0,USA,New Jersey,1.0,0.0,
1916,7.0,USA,New Jersey,1.0,0.0,white
1916,7.0,USA,New Jersey,1.0,0.0,white
1916,6.0,USA,New Jersey,0.0,0.0,
1916,6.0,USA,Florida,0.0,1.0,
1916,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1916,4.0,AUSTRALIA,Victoria,1.0,0.0,
1916,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1915,12.0,AUSTRALIA,Torres Strait,0.0,0.0,
1915,11.0,AUSTRALIA,Queensland,0.0,0.0,
1915,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1915,8.0,USA,Florida,0.0,0.0,
1915,3.0,AUSTRALIA,Torres Strait,0.0,0.0,
1915,2.0,AUSTRALIA,Queensland,0.0,0.0,
1915,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1914,12.0,AUSTRALIA,Queensland,0.0,0.0,
1914,9.0,USA,Louisiana,1.0,0.0,
1914,7.0,USA,Louisiana,0.0,1.0,
1914,6.0,AUSTRALIA,Victoria,1.0,0.0,
1914,5.0,USA,Florida,0.0,1.0,
1914,3.0,USA,Hawaii,1.0,0.0,
1914,2.0,AUSTRALIA,South Australia,0.0,0.0,tiger
1914,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1914,1.0,AUSTRALIA,Queensland,0.0,0.0,
1913,12.0,USA,Florida,0.0,1.0,
1913,11.0,AUSTRALIA,Queensland,0.0,0.0,
1913,9.0,USA,Florida,0.0,0.0,hammerhead
1913,7.0,USA,South Carolina,1.0,0.0,
1913,5.0,USA,Florida,0.0,1.0,
1913,5.0,AUSTRALIA,New South Wales,0.0,1.0,
1913,1.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1913,,AUSTRALIA,Victoria,0.0,0.0,
1912,8.0,USA,Georgia,1.0,0.0,
1912,7.0,USA,South Carolina,0.0,0.0,
1912,2.0,AUSTRALIA,Western Australia,0.0,1.0,
1912,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1912,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1912,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1912,1.0,AUSTRALIA,Queensland,1.0,0.0,
1911,10.0,USA,South Carolina,1.0,0.0,
1911,10.0,AUSTRALIA,Queensland,0.0,0.0,
1911,9.0,USA,Texas,1.0,0.0,
1911,9.0,USA,Florida,1.0,0.0,
1911,9.0,USA,Florida,0.0,0.0,
1911,7.0,USA,Delaware,0.0,1.0,
1911,5.0,USA,Texas,0.0,1.0,
1911,3.0,AUSTRALIA,Torres Strait,1.0,0.0,
1911,1.0,AUSTRALIA,Western Australia,0.0,,
1911,,USA,Texas,0.0,0.0,
1910,12.0,AUSTRALIA,Western Australia,1.0,,
1910,11.0,AUSTRALIA,Queensland,0.0,0.0,blue
1910,2.0,AUSTRALIA,Western Australia,0.0,0.0,
1910,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1909,12.0,USA,Florida,0.0,0.0,
1909,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1909,12.0,AUSTRALIA,New South Wales,0.0,1.0,
1909,9.0,USA,Delaware,0.0,1.0,
1909,8.0,USA,Florida,1.0,0.0,
1909,7.0,USA,New York,0.0,0.0,
1909,7.0,USA,Florida,0.0,0.0,
1909,6.0,AUSTRALIA,Queensland,1.0,,
1909,,AUSTRALIA,New South Wales,0.0,0.0,
1908,9.0,AUSTRALIA,Torres Strait,1.0,0.0,
1908,9.0,USA,California,0.0,0.0,
1908,6.0,USA,Georgia,1.0,,
1908,1.0,USA,Hawaii,1.0,0.0,
1907,12.0,AUSTRALIA,New South Wales,1.0,0.0,bull
1907,10.0,AUSTRALIA,Torres Strait,1.0,0.0,
1907,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1907,10.0,USA,Hawaii,0.0,0.0,
1907,8.0,USA,New Jersey,0.0,0.0,
1907,7.0,USA,South Carolina,0.0,0.0,
1907,3.0,USA,Florida,1.0,0.0,
1907,2.0,AUSTRALIA,Queensland,1.0,0.0,
1907,,USA,Hawaii,1.0,0.0,
1906,10.0,USA,Hawaii,0.0,0.0,
1906,10.0,USA,Hawaii,1.0,0.0,
1906,10.0,USA,Hawaii,0.0,0.0,
1906,10.0,USA,Hawaii,1.0,0.0,
1906,9.0,AUSTRALIA,Torres Strait,1.0,0.0,
1906,9.0,USA,California,0.0,1.0,mako
1906,8.0,USA,Maryland,1.0,0.0,
1906,7.0,USA,Mississippi,1.0,0.0,
1906,4.0,AUSTRALIA,Victoria,0.0,1.0,
1906,4.0,AUSTRALIA,Queensland,1.0,0.0,
1906,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1905,9.0,AUSTRALIA,New South Wales,1.0,0.0,
1905,9.0,USA,Florida,0.0,1.0,
1905,8.0,USA,New Jersey,0.0,0.0,
1905,7.0,USA,North Carolina,1.0,0.0,
1905,7.0,USA,North Carolina,1.0,0.0,
1905,5.0,USA,Florida,0.0,0.0,
1905,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1905,,USA,North Carolina,0.0,0.0,
1904,7.0,USA,New Jersey,0.0,0.0,
1904,7.0,USA,Texas,1.0,0.0,
1904,2.0,AUSTRALIA,Queensland,1.0,0.0,
1904,,USA,Hawaii,1.0,0.0,
1903,9.0,USA,New Jersey,0.0,0.0,
1903,6.0,AUSTRALIA,New South Wales,1.0,0.0,
1903,3.0,AUSTRALIA,New South Wales,1.0,0.0,
1903,3.0,AUSTRALIA,Queensland,1.0,0.0,
1903,1.0,AUSTRALIA,New South Wales,1.0,0.0,bull
1903,,USA,Hawaii,1.0,0.0,
1902,11.0,AUSTRALIA,New South Wales,1.0,0.0,
1902,11.0,USA,Texas,0.0,0.0,
1902,8.0,USA,Hawaii,1.0,0.0,
1902,7.0,USA,New Jersey,0.0,1.0,
1902,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1902,1.0,AUSTRALIA,Queensland,0.0,0.0,
1901,12.0,AUSTRALIA,Queensland,0.0,0.0,
1901,1.0,AUSTRALIA,Queensland,1.0,0.0,
1901,,USA,Florida,0.0,0.0,
1900,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1900,9.0,AUSTRALIA,Queensland,0.0,0.0,
1900,9.0,USA,Rhode Island,,0.0,
1900,9.0,USA,Hawaii,0.0,0.0,
1900,8.0,USA,North Carolina,0.0,0.0,
1900,7.0,USA,Connecticut,0.0,1.0,
1900,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1900,,USA,Hawaii,0.0,0.0,
1899,12.0,AUSTRALIA,Queensland,0.0,0.0,
1899,10.0,AUSTRALIA,Victoria,0.0,0.0,
1899,8.0,USA,California,1.0,1.0,basking
1899,8.0,USA,Florida,1.0,0.0,
1899,,USA,Florida,0.0,0.0,
1899,,USA,Florida,0.0,0.0,
1898,12.0,AUSTRALIA,Queensland,1.0,0.0,
1898,10.0,USA,Hawaii,1.0,0.0,
1898,8.0,USA,New York,0.0,0.0,
1898,,USA,South Carolina,0.0,0.0,white
1898,,USA,Florida,0.0,0.0,
1898,,USA,Hawaii,1.0,,
1897,12.0,USA,East coast,0.0,1.0,
1897,9.0,USA,Rhode Island,0.0,1.0,
1897,9.0,USA,South Carolina,0.0,0.0,
1897,3.0,USA,Massachusetts,1.0,0.0,
1896,12.0,AUSTRALIA,Victoria,0.0,0.0,
1896,11.0,AUSTRALIA,Western Australia,1.0,0.0,
1896,11.0,AUSTRALIA,Western Australia,1.0,0.0,
1896,7.0,USA,Hawaii,1.0,0.0,
1896,6.0,USA,South Carolina,0.0,0.0,
1896,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1896,,USA,Florida,1.0,0.0,
1895,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1895,11.0,AUSTRALIA,New South Wales,1.0,0.0,
1895,9.0,USA,North Carolina,0.0,1.0,
1895,8.0,USA,Rhode Island,1.0,0.0,
1895,8.0,USA,New Jersey,0.0,0.0,
1895,6.0,AUSTRALIA,Western Australia,1.0,0.0,
1895,3.0,AUSTRALIA,Queensland,0.0,0.0,
1895,2.0,AUSTRALIA,New South Wales,1.0,0.0,
1895,,AUSTRALIA,Western Australia,0.0,0.0,
1894,12.0,USA,Florida,0.0,1.0,
1894,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1894,10.0,USA,Alabama,1.0,0.0,
1894,9.0,USA,Virginia,0.0,0.0,
1894,9.0,USA,Texas,0.0,1.0,
1894,8.0,USA,New York,,0.0,
1894,8.0,USA,Florida,0.0,0.0,
1894,6.0,USA,Florida,,0.0,
1894,6.0,USA,North Carolina,0.0,0.0,
1893,4.0,AUSTRALIA,Queensland,0.0,0.0,
1892,11.0,AUSTRALIA,Norfolk Island,0.0,0.0,
1892,11.0,AUSTRALIA,Queensland,0.0,0.0,
1892,9.0,USA,Texas,0.0,0.0,
1892,3.0,AUSTRALIA,New South Wales,0.0,1.0,
1892,,AUSTRALIA,Torres Strait,1.0,1.0,
1891,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1891,8.0,USA,New Jersey,0.0,1.0,
1890,8.0,USA,New Jersey,0.0,1.0,
1890,8.0,USA,Connecticut,0.0,0.0,
1890,,AUSTRALIA,Tasmania,0.0,0.0,sevengill
1889,11.0,AUSTRALIA,Queensland,1.0,0.0,
1889,7.0,USA,Florida,1.0,0.0,
1889,7.0,USA,Texas,0.0,0.0,
1889,7.0,AUSTRALIA,Victoria,1.0,0.0,
1889,1.0,USA,Florida,0.0,1.0,
1888,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1888,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1888,8.0,USA,New York,0.0,0.0,
1888,6.0,AUSTRALIA,Victoria,0.0,0.0,
1888,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1887,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1887,10.0,USA,Florida,1.0,0.0,
1887,3.0,AUSTRALIA,South Australia,0.0,0.0,
1886,8.0,USA,New Jersey,0.0,0.0,
1886,8.0,USA,New Jersey,0.0,1.0,
1886,8.0,USA,New Jersey,0.0,0.0,
1886,6.0,AUSTRALIA,Queensland,1.0,0.0,
1886,4.0,AUSTRALIA,Queensland,0.0,0.0,
1886,2.0,AUSTRALIA,Victoria,0.0,0.0,
1886,1.0,AUSTRALIA,Queensland,0.0,0.0,
1886,,AUSTRALIA,New South Wales,0.0,0.0,
1885,11.0,AUSTRALIA,Queensland,0.0,0.0,
1885,11.0,AUSTRALIA,Western Australia,0.0,0.0,
1885,7.0,USA,Hawaii,0.0,,
1885,7.0,USA,Hawaii,0.0,,
1885,7.0,USA,Hawaii,1.0,,
1884,12.0,AUSTRALIA,South Australia,1.0,,
1884,8.0,USA,New Jersey,0.0,0.0,
1884,1.0,AUSTRALIA,South Australia,1.0,0.0,
1883,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1883,12.0,USA,Texas,1.0,0.0,
1883,10.0,USA,East coast,1.0,0.0,
1883,9.0,AUSTRALIA,Tasmania,1.0,0.0,
1883,2.0,AUSTRALIA,Northern Territory,0.0,0.0,
1883,2.0,AUSTRALIA,Northern Territory,1.0,0.0,
1883,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1883,,USA,Florida,1.0,0.0,
1883,,USA,South Carolina,1.0,0.0,
1882,5.0,AUSTRALIA,New South Wales,0.0,0.0,
1882,5.0,AUSTRALIA,,1.0,0.0,
1882,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1882,2.0,AUSTRALIA,,1.0,0.0,
1882,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1882,,USA,Florida,0.0,0.0,
1882,,AUSTRALIA,Queensland,0.0,0.0,
1881,9.0,USA,North Carolina,1.0,0.0,
1881,8.0,USA,Rhode Island,0.0,0.0,
1881,6.0,USA,Alabama,1.0,0.0,
1880,11.0,AUSTRALIA,Queensland,1.0,0.0,bull
1880,10.0,AUSTRALIA,New South Wales,1.0,,
1880,7.0,USA,New York,0.0,0.0,
1880,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1880,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1879,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1879,7.0,USA,California,0.0,0.0,
1879,,USA,Mississippi,1.0,0.0,tiger
1878,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1878,9.0,USA,Connecticut,0.0,1.0,
1878,8.0,USA,New York,1.0,0.0,
1878,8.0,USA,New York,1.0,0.0,
1878,,AUSTRALIA,New South Wales,1.0,0.0,
1877,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1877,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1877,9.0,AUSTRALIA,New South Wales,0.0,0.0,
1877,4.0,AUSTRALIA,Tasmania,0.0,1.0,
1877,4.0,AUSTRALIA,Victoria,0.0,0.0,
1877,2.0,AUSTRALIA,Victoria,0.0,0.0,
1877,1.0,AUSTRALIA,Victoria,1.0,0.0,
1877,1.0,AUSTRALIA,Victoria,0.0,0.0,
1876,10.0,USA,New York,1.0,0.0,
1876,6.0,USA,Georgia,0.0,0.0,
1876,5.0,AUSTRALIA,New South Wales,1.0,0.0,
1876,2.0,AUSTRALIA,Victoria,1.0,0.0,
1876,,AUSTRALIA,Western Australia,0.0,0.0,
1876,,AUSTRALIA,New South Wales,1.0,0.0,
1875,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1874,11.0,AUSTRALIA,Queensland,0.0,0.0,
1875,,AUSTRALIA,Western Australia,1.0,0.0,
1874,7.0,USA,Hawaii,0.0,0.0,
1874,7.0,USA,New York,0.0,0.0,
1874,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1873,7.0,USA,Maryland,0.0,1.0,
1873,1.0,AUSTRALIA,Queensland,0.0,0.0,hammerhead
1872,4.0,USA,Hawaii,0.0,0.0,
1872,2.0,AUSTRALIA,Queensland,1.0,,
1871,8.0,USA,Hawaii,0.0,0.0,
1871,8.0,USA,New York,0.0,1.0,
1871,,AUSTRALIA,New South Wales,1.0,0.0,
1871,,AUSTRALIA,Queensland,0.0,0.0,
1871,,AUSTRALIA,New South Wales,0.0,0.0,
1870,7.0,USA,North Carolina,0.0,0.0,
1870,5.0,AUSTRALIA,Queensland,0.0,0.0,
1870,1.0,AUSTRALIA,Queensland,0.0,0.0,
1869,4.0,AUSTRALIA,South Australia,0.0,0.0,tiger
1868,1.0,AUSTRALIA,South Australia,0.0,,
1868,10.0,AUSTRALIA,Torres Strait,1.0,0.0,
1867,1.0,AUSTRALIA,Victoria,0.0,0.0,
1866,7.0,USA,Alabama,1.0,0.0,
1865,9.0,USA,New York,0.0,0.0,
1865,7.0,USA,Texas,1.0,0.0,
1865,,AUSTRALIA,South Australia,0.0,0.0,
1864,10.0,USA,North Carolina,1.0,,
1864,8.0,USA,New York,0.0,0.0,
1863,9.0,USA,South Carolina,0.0,0.0,
1863,7.0,USA,Hawaii,0.0,1.0,
1863,4.0,AUSTRALIA,Queensland,1.0,0.0,
1863,3.0,AUSTRALIA,Victoria,0.0,0.0,
1863,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1862,12.0,AUSTRALIA,Queensland,1.0,0.0,
1862,,USA,Hawaii,0.0,0.0,
1861,1.0,AUSTRALIA,Queensland,0.0,0.0,
1860,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1860,8.0,USA,New York,0.0,0.0,
